order_id,user_id,order_number,order_hour_of_day,days_since_prior_order,cart_size,reorder_rate,unique_departments,order_hour_anomaly,is_first_order,user_total_orders,user_avg_reorder,user_avg_cart,cart_deviation,reorder_deviation,days_deviation,anomaly_score,severity
742237,107487,18,20,30.0,18,0.7777777777777778,10,0,0,18,0.7777777777777778,18.0,0.0,0.0,0.0,0.18798541170275074,MEDIUM
814376,107489,6,13,30.0,1,1.0,1,0,0,6,1.0,1.0,0.0,0.0,0.0,0.2113333409014484,MEDIUM
2126022,107490,9,15,30.0,3,0.0,3,0,0,9,0.0,3.0,0.0,0.0,0.0,0.24268925860510182,MEDIUM
2087715,107491,10,10,18.0,15,0.7333333333333333,5,0,0,10,0.7333333333333333,15.0,0.0,0.0,0.0,0.1283258015069464,LOW
3377890,107492,10,13,22.0,8,0.25,6,0,0,10,0.25,8.0,0.0,0.0,0.0,0.08191272386328596,LOW
992203,107493,39,13,7.0,11,0.7272727272727273,8,0,0,39,0.7272727272727273,11.0,0.0,0.0,0.0,0.08961913071876781,LOW
2557642,107495,16,19,13.0,3,1.0,3,0,0,16,1.0,3.0,0.0,0.0,0.0,0.09082099093253315,LOW
2430391,107496,6,10,28.0,1,0.0,1,0,0,6,0.0,1.0,0.0,0.0,0.0,0.3886992728985508,HIGH
3248631,107503,6,10,14.0,19,0.7894736842105263,14,0,0,6,0.7894736842105263,19.0,0.0,0.0,0.0,0.13974112611780976,LOW
2146514,107504,9,11,7.0,9,0.2222222222222222,8,0,0,9,0.2222222222222222,9.0,0.0,0.0,0.0,0.13867133585075564,LOW
628778,107505,10,14,17.0,12,0.3333333333333333,10,0,0,10,0.3333333333333333,12.0,0.0,0.0,0.0,0.10480311514483853,LOW
2231193,107508,34,12,7.0,5,0.8,4,0,0,34,0.8,5.0,0.0,0.0,0.0,0.09901702101465704,LOW
2652354,107509,36,17,7.0,11,0.8181818181818182,10,0,0,36,0.8181818181818182,11.0,0.0,0.0,0.0,0.12327438084120101,LOW
3413100,107510,36,6,7.0,8,0.5,7,0,0,36,0.5,8.0,0.0,0.0,0.0,0.12229875246170674,LOW
970020,107511,7,12,30.0,6,0.3333333333333333,5,0,0,7,0.3333333333333333,6.0,0.0,0.0,0.0,0.04172757004886207,LOW
1478764,107514,12,12,14.0,17,0.7647058823529411,11,0,0,12,0.7647058823529411,17.0,0.0,0.0,0.0,0.07566720636685742,LOW
2245413,107516,19,9,30.0,4,0.5,4,0,0,19,0.5,4.0,0.0,0.0,0.0,0.10152236298951545,LOW
43636,107520,7,9,30.0,21,0.5714285714285714,12,0,0,7,0.5714285714285714,21.0,0.0,0.0,0.0,0.14898641428008474,LOW
329808,107524,15,19,30.0,9,0.4444444444444444,6,0,0,15,0.4444444444444444,9.0,0.0,0.0,0.0,0.05212659670363873,LOW
2023114,107525,20,17,14.0,10,0.7,8,0,0,20,0.7,10.0,0.0,0.0,0.0,0.041669196210553205,LOW
3341974,107526,8,13,30.0,10,0.6,9,0,0,8,0.6,10.0,0.0,0.0,0.0,0.024985146626274046,LOW
480476,107528,54,9,7.0,2,1.0,2,0,0,54,1.0,2.0,0.0,0.0,0.0,0.2913468593714781,HIGH
171760,107531,4,12,2.0,5,0.8,4,0,0,4,0.8,5.0,0.0,0.0,0.0,0.1607955773741725,LOW
837072,107532,14,8,5.0,16,0.875,11,0,0,14,0.875,16.0,0.0,0.0,0.0,0.1362503268291827,LOW
3276599,107533,10,14,30.0,10,0.3,6,0,0,10,0.3,10.0,0.0,0.0,0.0,0.04193168750166987,LOW
1965504,107535,5,8,30.0,12,0.1666666666666666,10,0,0,5,0.1666666666666666,12.0,0.0,0.0,0.0,0.13239483907601401,LOW
3212362,107536,7,14,30.0,4,0.5,4,0,0,7,0.5,4.0,0.0,0.0,0.0,0.04477222089458044,LOW
1774066,107537,7,13,30.0,2,0.5,2,0,0,7,0.5,2.0,0.0,0.0,0.0,0.12401343567846079,LOW
2391894,107538,4,0,30.0,4,0.0,3,0,0,4,0.0,4.0,0.0,0.0,0.0,0.2256235397175157,MEDIUM
1601478,107540,5,11,8.0,7,0.2857142857142857,3,0,0,5,0.2857142857142857,7.0,0.0,0.0,0.0,0.14172598964502514,LOW
3335525,107541,54,14,9.0,6,1.0,6,0,0,54,1.0,6.0,0.0,0.0,0.0,0.22133528405939162,MEDIUM
1402365,107542,7,10,29.0,6,0.6666666666666666,6,0,0,7,0.6666666666666666,6.0,0.0,0.0,0.0,0.07159589472937322,LOW
200607,107543,33,18,7.0,34,0.7647058823529411,23,0,0,33,0.7647058823529411,34.0,0.0,0.0,0.0,0.6035293492177467,CRITICAL
1046145,107544,26,17,6.0,8,1.0,6,0,0,26,1.0,8.0,0.0,0.0,0.0,0.09591599045554822,LOW
1543104,107545,8,10,21.0,15,0.2666666666666666,8,0,0,8,0.2666666666666666,15.0,0.0,0.0,0.0,0.14624684012386846,LOW
1811094,107546,4,19,4.0,5,0.2,5,0,0,4,0.2,5.0,0.0,0.0,0.0,0.19830032928867936,MEDIUM
2528265,107547,4,11,30.0,2,0.5,2,0,0,4,0.5,2.0,0.0,0.0,0.0,0.14734015240361953,LOW
2963682,107548,6,14,30.0,7,0.2857142857142857,6,0,0,6,0.2857142857142857,7.0,0.0,0.0,0.0,0.04394296763530703,LOW
1168918,107550,6,18,30.0,7,0.2857142857142857,6,0,0,6,0.2857142857142857,7.0,0.0,0.0,0.0,0.04394296763530703,LOW
1137854,107552,4,10,30.0,2,0.0,2,0,0,4,0.0,2.0,0.0,0.0,0.0,0.2705085241655667,MEDIUM
1224880,107553,27,13,3.0,4,1.0,3,0,0,27,1.0,4.0,0.0,0.0,0.0,0.13693981397949562,LOW
3186650,107556,4,17,30.0,12,0.0,4,0,0,4,0.0,12.0,0.0,0.0,0.0,0.2828861948639091,HIGH
558160,107557,4,6,5.0,8,0.375,7,0,0,4,0.375,8.0,0.0,0.0,0.0,0.08765463949513497,LOW
684054,107559,67,18,6.0,12,0.6666666666666666,10,0,0,67,0.6666666666666666,12.0,0.0,0.0,0.0,0.27844264634500215,MEDIUM
1440073,107560,7,14,27.0,12,0.3333333333333333,7,0,0,7,0.3333333333333333,12.0,0.0,0.0,0.0,0.09365211290248487,LOW
2942769,107561,21,9,7.0,10,0.8,6,0,0,21,0.8,10.0,0.0,0.0,0.0,0.0636001819296198,LOW
1313425,107562,6,17,30.0,19,0.2631578947368421,13,0,0,6,0.2631578947368421,19.0,0.0,0.0,0.0,0.1674443362071112,LOW
2252916,107567,9,16,16.0,14,0.2142857142857142,12,0,0,9,0.2142857142857142,14.0,0.0,0.0,0.0,0.2055420700239512,MEDIUM
1377286,107568,23,19,10.0,14,0.9285714285714286,8,0,0,23,0.9285714285714286,14.0,0.0,0.0,0.0,0.12729907684307762,LOW
3215817,107571,8,12,30.0,24,0.5,13,0,0,8,0.5,24.0,0.0,0.0,0.0,0.19839002970167108,MEDIUM
185230,107573,8,9,7.0,2,1.0,1,0,0,8,1.0,2.0,0.0,0.0,0.0,0.1693174663591448,LOW
1612123,107575,35,13,3.0,1,1.0,1,0,0,35,1.0,1.0,0.0,0.0,0.0,0.3214446799143367,HIGH
2431062,107576,4,14,30.0,18,0.2777777777777778,13,0,0,4,0.2777777777777778,18.0,0.0,0.0,0.0,0.1549568660270646,LOW
2551151,107577,5,12,30.0,10,0.0,5,0,0,5,0.0,10.0,0.0,0.0,0.0,0.23124483249358552,MEDIUM
2654173,107582,25,20,3.0,4,0.75,4,0,0,25,0.75,4.0,0.0,0.0,0.0,0.14035249488454493,LOW
915494,107585,29,11,24.0,6,0.6666666666666666,5,0,0,29,0.6666666666666666,6.0,0.0,0.0,0.0,0.13328577047842782,LOW
743126,107586,21,14,3.0,3,0.0,2,0,0,21,0.0,3.0,0.0,0.0,0.0,0.4350724833668266,HIGH
586089,107587,4,16,4.0,3,0.3333333333333333,3,0,0,4,0.3333333333333333,3.0,0.0,0.0,0.0,0.20947515915361636,MEDIUM
1874914,107589,4,15,30.0,14,0.2857142857142857,9,0,0,4,0.2857142857142857,14.0,0.0,0.0,0.0,0.06867453376264687,LOW
684993,107591,4,10,30.0,5,0.0,5,0,0,4,0.0,5.0,0.0,0.0,0.0,0.20286528778567636,MEDIUM
355862,107592,29,17,7.0,50,0.64,26,0,0,29,0.64,50.0,0.0,0.0,0.0,0.8089356710649529,CRITICAL
2840181,107594,5,20,30.0,37,0.4054054054054054,19,0,0,5,0.4054054054054054,37.0,0.0,0.0,0.0,0.5416291955080329,CRITICAL
2811618,107596,5,13,30.0,9,0.3333333333333333,7,0,0,5,0.3333333333333333,9.0,0.0,0.0,0.0,0.03804641487846394,LOW
2183580,107599,8,17,30.0,6,0.5,4,0,0,8,0.5,6.0,0.0,0.0,0.0,0.02529396245918214,LOW
510343,107600,15,13,30.0,11,0.2727272727272727,8,0,0,15,0.2727272727272727,11.0,0.0,0.0,0.0,0.07965700294788458,LOW
2141623,107601,4,15,30.0,3,0.6666666666666666,3,0,0,4,0.6666666666666666,3.0,0.0,0.0,0.0,0.13901492453002107,LOW
2215051,107602,5,8,30.0,14,0.7142857142857143,10,0,0,5,0.7142857142857143,14.0,0.0,0.0,0.0,0.09667954765150044,LOW
1317833,107606,7,12,10.0,3,1.0,3,0,0,7,1.0,3.0,0.0,0.0,0.0,0.0930400178846007,LOW
2721614,107607,79,10,3.0,8,0.875,4,0,0,79,0.875,8.0,0.0,0.0,0.0,0.3779845509963946,HIGH
608872,107608,81,9,11.0,18,0.8888888888888888,10,0,0,81,0.8888888888888888,18.0,0.0,0.0,0.0,0.41900469856009426,HIGH
422449,107612,10,9,14.0,13,0.9230769230769232,11,0,0,10,0.9230769230769232,13.0,0.0,0.0,0.0,0.14923142973065795,LOW
2760919,107613,8,17,13.0,15,0.4666666666666667,8,0,0,8,0.4666666666666667,15.0,0.0,0.0,0.0,0.07065746141565266,LOW
2563912,107615,8,13,30.0,11,0.4545454545454545,7,0,0,8,0.4545454545454545,11.0,0.0,0.0,0.0,0.01931087497322792,LOW
2873125,107616,6,13,30.0,6,0.1666666666666666,6,0,0,6,0.1666666666666666,6.0,0.0,0.0,0.0,0.10776711644784309,LOW
1164267,107618,6,20,30.0,11,0.1818181818181818,9,0,0,6,0.1818181818181818,11.0,0.0,0.0,0.0,0.1107981188810453,LOW
2438733,107619,7,12,3.0,7,1.0,6,0,0,7,1.0,7.0,0.0,0.0,0.0,0.12118463727952067,LOW
2630355,107620,40,15,6.0,2,0.5,2,0,0,40,0.5,2.0,0.0,0.0,0.0,0.30021658290062503,HIGH
3140001,107621,8,20,30.0,33,0.1818181818181818,19,0,0,8,0.1818181818181818,33.0,0.0,0.0,0.0,0.5592599770062338,CRITICAL
2996330,107622,10,15,30.0,6,0.6666666666666666,6,0,0,10,0.6666666666666666,6.0,0.0,0.0,0.0,0.04284118954031546,LOW
58528,107623,7,13,14.0,15,0.8,11,0,0,7,0.8,15.0,0.0,0.0,0.0,0.08694150180425808,LOW
1538360,107625,6,8,1.0,22,0.9545454545454546,11,0,0,6,0.9545454545454546,22.0,0.0,0.0,0.0,0.3813177618985839,HIGH
713534,107628,9,16,30.0,5,0.6,4,0,0,9,0.6,5.0,0.0,0.0,0.0,0.03526857321483101,LOW
3069456,107631,8,10,6.0,19,0.5789473684210527,16,0,0,8,0.5789473684210527,19.0,0.0,0.0,0.0,0.20781121272843628,MEDIUM
689845,107632,12,16,23.0,15,0.8,8,0,0,12,0.8,15.0,0.0,0.0,0.0,0.1330389455602139,LOW
3417341,107634,14,14,14.0,15,0.8666666666666667,12,0,0,14,0.8666666666666667,15.0,0.0,0.0,0.0,0.1075949122868054,LOW
1598221,107635,46,8,7.0,2,1.0,2,0,0,46,1.0,2.0,0.0,0.0,0.0,0.24142202921237965,MEDIUM
25525,107637,46,21,4.0,9,1.0,8,0,0,46,1.0,9.0,0.0,0.0,0.0,0.2019913202541046,MEDIUM
709858,107639,54,9,13.0,6,0.8333333333333334,5,0,0,54,0.8333333333333334,6.0,0.0,0.0,0.0,0.2181935031809844,MEDIUM
1909259,107640,53,14,2.0,10,0.9,8,0,0,53,0.9,10.0,0.0,0.0,0.0,0.21651302150850327,MEDIUM
1791149,107641,13,18,30.0,10,0.5,9,0,0,13,0.5,10.0,0.0,0.0,0.0,0.030742027251934534,LOW
2008524,107642,6,7,10.0,6,0.0,4,0,0,6,0.0,6.0,0.0,0.0,0.0,0.2555496748663627,MEDIUM
1184923,107643,9,11,30.0,6,0.8333333333333334,6,0,0,9,0.8333333333333334,6.0,0.0,0.0,0.0,0.09848210121602363,LOW
2707561,107644,17,15,4.0,4,0.5,4,0,0,17,0.5,4.0,0.0,0.0,0.0,0.09514749051573135,LOW
965775,107645,5,16,8.0,3,0.0,3,0,0,5,0.0,3.0,0.0,0.0,0.0,0.29280318378312375,HIGH
3357498,107648,19,11,9.0,6,0.8333333333333334,3,0,0,19,0.8333333333333334,6.0,0.0,0.0,0.0,0.08973861069546984,LOW
3354607,107650,37,15,5.0,17,0.1176470588235294,5,0,0,37,0.1176470588235294,17.0,0.0,0.0,0.0,0.48947423988975325,CRITICAL
918300,107651,5,16,30.0,5,0.6,5,0,0,5,0.6,5.0,0.0,0.0,0.0,0.04747448982319136,LOW
1393864,107652,7,17,5.0,4,0.75,3,0,0,7,0.75,4.0,0.0,0.0,0.0,0.09748511294666784,LOW
774062,107653,31,22,13.0,27,0.7777777777777778,20,0,0,31,0.7777777777777778,27.0,0.0,0.0,0.0,0.3997933606056009,HIGH
1409381,107654,29,12,2.0,8,0.5,6,0,0,29,0.5,8.0,0.0,0.0,0.0,0.1252989688808709,LOW
525937,107656,5,13,30.0,12,0.75,10,0,0,5,0.75,12.0,0.0,0.0,0.0,0.09090830010729511,LOW
552606,107657,6,10,30.0,2,1.0,2,0,0,6,1.0,2.0,0.0,0.0,0.0,0.16061458813678176,LOW
1597965,107658,9,10,30.0,18,0.6111111111111112,10,0,0,9,0.6111111111111112,18.0,0.0,0.0,0.0,0.0987377618846258,LOW
2626268,107659,46,15,8.0,14,0.6428571428571429,10,0,0,46,0.6428571428571429,14.0,0.0,0.0,0.0,0.16379691501633897,LOW
3099989,107662,50,19,3.0,5,0.0,2,0,0,50,0.0,5.0,0.0,0.0,0.0,0.5497545698001567,CRITICAL
731897,107664,10,21,30.0,9,0.2222222222222222,9,0,0,10,0.2222222222222222,9.0,0.0,0.0,0.0,0.08777479272465993,LOW
1954246,107665,53,7,6.0,31,0.8387096774193549,25,0,0,53,0.8387096774193549,31.0,0.0,0.0,0.0,0.6620319242934856,CRITICAL
2364757,107666,20,15,14.0,12,0.9166666666666666,8,0,0,20,0.9166666666666666,12.0,0.0,0.0,0.0,0.09701749082858446,LOW
3361559,107667,5,12,30.0,5,0.6,4,0,0,5,0.6,5.0,0.0,0.0,0.0,0.050137623004706366,LOW
1265831,107668,6,12,30.0,16,0.5,12,0,0,6,0.5,16.0,0.0,0.0,0.0,0.07095728601287465,LOW
1587715,107670,45,12,10.0,14,0.9285714285714286,11,0,0,45,0.9285714285714286,14.0,0.0,0.0,0.0,0.21745039730584614,MEDIUM
324334,107671,69,19,4.0,12,0.9166666666666666,5,0,0,69,0.9166666666666666,12.0,0.0,0.0,0.0,0.3626838666948643,HIGH
2873745,107673,22,15,25.0,4,0.75,4,0,0,22,0.75,4.0,0.0,0.0,0.0,0.13233671756321808,LOW
740179,107674,5,14,30.0,5,0.4,5,0,0,5,0.4,5.0,0.0,0.0,0.0,0.05198408245332409,LOW
29006,107675,4,11,30.0,3,0.0,2,0,0,4,0.0,3.0,0.0,0.0,0.0,0.25441741451928324,MEDIUM
2432131,107676,4,11,30.0,11,0.2727272727272727,7,0,0,4,0.2727272727272727,11.0,0.0,0.0,0.0,0.0496296817399442,LOW
1216873,107677,4,14,15.0,17,0.2352941176470588,12,0,0,4,0.2352941176470588,17.0,0.0,0.0,0.0,0.19569162424191955,MEDIUM
2833552,107679,12,17,30.0,6,0.8333333333333334,4,0,0,12,0.8333333333333334,6.0,0.0,0.0,0.0,0.1133770423680408,LOW
1223038,107680,20,12,13.0,13,0.9230769230769232,11,0,0,20,0.9230769230769232,13.0,0.0,0.0,0.0,0.1416096520072877,LOW
2200555,107681,9,15,30.0,9,0.4444444444444444,6,0,0,9,0.4444444444444444,9.0,0.0,0.0,0.0,0.024643383257681895,LOW
172968,107682,8,14,0.0,7,1.0,4,0,0,8,1.0,7.0,0.0,0.0,0.0,0.2093832131576605,MEDIUM
1183665,107683,16,11,14.0,7,0.7142857142857143,6,0,0,16,0.7142857142857143,7.0,0.0,0.0,0.0,0.03707086852832164,LOW
442842,107684,9,16,12.0,6,0.8333333333333334,5,0,0,9,0.8333333333333334,6.0,0.0,0.0,0.0,0.04866972000526126,LOW
568792,107685,4,14,15.0,12,0.5,9,0,0,4,0.5,12.0,0.0,0.0,0.0,0.05658884458138391,LOW
883796,107687,10,17,30.0,7,0.4285714285714285,6,0,0,10,0.4285714285714285,7.0,0.0,0.0,0.0,0.03622097338327812,LOW
1437951,107689,7,10,4.0,6,0.6666666666666666,6,0,0,7,0.6666666666666666,6.0,0.0,0.0,0.0,0.06659347712266495,LOW
2760835,107690,9,14,9.0,26,0.3461538461538461,17,0,0,9,0.3461538461538461,26.0,0.0,0.0,0.0,0.37101220329145634,HIGH
564374,107691,10,16,7.0,7,0.7142857142857143,6,0,0,10,0.7142857142857143,7.0,0.0,0.0,0.0,0.03550316700012979,LOW
2613021,107692,8,17,1.0,10,0.2,8,0,0,8,0.2,10.0,0.0,0.0,0.0,0.25027075592399595,MEDIUM
865954,107694,5,12,8.0,17,0.8235294117647058,11,0,0,5,0.8235294117647058,17.0,0.0,0.0,0.0,0.11665415754996311,LOW
1638121,107695,23,9,12.0,12,0.5,12,0,0,23,0.5,12.0,0.0,0.0,0.0,0.10842904746107818,LOW
3176939,107696,12,20,30.0,3,1.0,3,0,0,12,1.0,3.0,0.0,0.0,0.0,0.12559818864704397,LOW
3177516,107697,17,14,30.0,5,0.2,5,0,0,17,0.2,5.0,0.0,0.0,0.0,0.1527236201227793,LOW
3127987,107698,46,13,30.0,22,0.9545454545454546,18,0,0,46,0.9545454545454546,22.0,0.0,0.0,0.0,0.5344135417183138,CRITICAL
352023,107699,30,13,6.0,28,0.7142857142857143,22,0,0,30,0.7142857142857143,28.0,0.0,0.0,0.0,0.4649352243923154,HIGH
567554,107700,11,21,12.0,4,0.75,4,0,0,11,0.75,4.0,0.0,0.0,0.0,0.059584271331433514,LOW
858135,107701,43,8,4.0,16,0.5625,12,0,0,43,0.5625,16.0,0.0,0.0,0.0,0.245116586485833,MEDIUM
946307,107702,7,10,3.0,3,1.0,3,0,0,7,1.0,3.0,0.0,0.0,0.0,0.15679094815457395,LOW
2251867,107703,31,13,8.0,13,0.4615384615384615,7,0,0,31,0.4615384615384615,13.0,0.0,0.0,0.0,0.17117867866956582,LOW
2025389,107707,18,18,16.0,8,0.875,8,0,0,18,0.875,8.0,0.0,0.0,0.0,0.08956120554425462,LOW
2734582,107708,7,10,7.0,3,0.3333333333333333,3,0,0,7,0.3333333333333333,3.0,0.0,0.0,0.0,0.15620315016832653,LOW
1003432,107710,4,19,14.0,29,0.1724137931034483,17,0,0,4,0.1724137931034483,29.0,0.0,0.0,0.0,0.5080459971110609,CRITICAL
2735213,107711,11,9,30.0,8,1.0,8,0,0,11,1.0,8.0,0.0,0.0,0.0,0.16057015975206912,LOW
2255931,107713,18,8,30.0,9,0.7777777777777778,7,0,0,18,0.7777777777777778,9.0,0.0,0.0,0.0,0.09483461833581319,LOW
2303634,107715,10,12,30.0,19,0.7894736842105263,18,0,0,10,0.7894736842105263,19.0,0.0,0.0,0.0,0.3045167875926401,HIGH
1672992,107717,15,18,30.0,8,0.75,7,0,0,15,0.75,8.0,0.0,0.0,0.0,0.053590466002878534,LOW
2089442,107718,10,9,30.0,18,0.5555555555555556,3,0,0,10,0.5555555555555556,18.0,0.0,0.0,0.0,0.21092954342762749,MEDIUM
2012202,107719,5,17,24.0,4,0.25,3,0,0,5,0.25,4.0,0.0,0.0,0.0,0.15786295904479686,LOW
3169942,107722,8,13,15.0,17,0.1176470588235294,12,0,0,8,0.1176470588235294,17.0,0.0,0.0,0.0,0.30782031618106587,HIGH
3289633,107723,4,15,7.0,5,1.0,3,0,0,4,1.0,5.0,0.0,0.0,0.0,0.10381310964223611,LOW
2153525,107724,7,9,5.0,8,0.375,6,0,0,7,0.375,8.0,0.0,0.0,0.0,0.08819012783342217,LOW
57720,107725,20,22,12.0,13,1.0,7,0,0,20,1.0,13.0,0.0,0.0,0.0,0.1486233869305006,LOW
2029221,107729,7,18,20.0,12,0.1666666666666666,9,0,0,7,0.1666666666666666,12.0,0.0,0.0,0.0,0.18406268895631184,MEDIUM
1987161,107730,17,10,30.0,2,1.0,2,0,0,17,1.0,2.0,0.0,0.0,0.0,0.18951011581164556,MEDIUM
2818851,107731,39,11,7.0,16,1.0,11,0,0,39,1.0,16.0,0.0,0.0,0.0,0.2645410983349963,MEDIUM
758496,107732,9,9,2.0,6,0.1666666666666666,3,0,0,9,0.1666666666666666,6.0,0.0,0.0,0.0,0.2727706029230048,MEDIUM
469672,107735,10,11,6.0,6,1.0,6,0,0,10,1.0,6.0,0.0,0.0,0.0,0.07456617248959896,LOW
2447911,107736,7,10,14.0,8,0.625,8,0,0,7,0.625,8.0,0.0,0.0,0.0,0.023406423316840286,LOW
396707,107737,5,15,30.0,3,0.6666666666666666,3,0,0,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.12397111213970757,LOW
2718579,107740,6,8,11.0,5,0.8,5,0,0,6,0.8,5.0,0.0,0.0,0.0,0.06529598162474015,LOW
1079761,107741,24,12,30.0,15,0.4,7,0,0,24,0.4,15.0,0.0,0.0,0.0,0.2249784564316819,MEDIUM
3266889,107743,6,13,19.0,10,0.2,7,0,0,6,0.2,10.0,0.0,0.0,0.0,0.15189830570474083,LOW
1917018,107745,35,21,5.0,27,1.0,17,0,0,35,1.0,27.0,0.0,0.0,0.0,0.49858249742662875,CRITICAL
1095418,107746,10,22,28.0,7,0.8571428571428571,7,0,0,10,0.8571428571428571,7.0,0.0,0.0,0.0,0.10527498771459687,LOW
996848,107747,62,14,3.0,15,1.0,10,0,0,62,1.0,15.0,0.0,0.0,0.0,0.37433576355299836,HIGH
2388975,107748,19,12,19.0,6,1.0,4,0,0,19,1.0,6.0,0.0,0.0,0.0,0.10238433182816953,LOW
2067499,107750,7,17,30.0,32,0.59375,23,0,0,7,0.59375,32.0,0.0,0.0,0.0,0.5232876008424336,CRITICAL
1795166,107751,11,15,4.0,14,0.4285714285714285,11,0,0,11,0.4285714285714285,14.0,0.0,0.0,0.0,0.12000184027983973,LOW
3164145,107752,69,19,7.0,19,0.7368421052631579,14,0,0,69,0.7368421052631579,19.0,0.0,0.0,0.0,0.34636097375168995,HIGH
1542344,107753,14,9,7.0,12,0.8333333333333334,10,0,0,14,0.8333333333333334,12.0,0.0,0.0,0.0,0.07770532683471287,LOW
2327649,107756,10,15,24.0,15,0.3333333333333333,10,0,0,10,0.3333333333333333,15.0,0.0,0.0,0.0,0.13613657705655957,LOW
1620706,107758,11,19,30.0,11,0.0909090909090909,10,0,0,11,0.0909090909090909,11.0,0.0,0.0,0.0,0.20660106894142738,MEDIUM
1135756,107759,12,12,30.0,9,0.7777777777777778,9,0,0,12,0.7777777777777778,9.0,0.0,0.0,0.0,0.09304199189713136,LOW
2691481,107760,7,12,25.0,4,0.75,4,0,0,7,0.75,4.0,0.0,0.0,0.0,0.09876501657208325,LOW
2997774,107762,4,0,30.0,13,0.6923076923076923,6,0,0,4,0.6923076923076923,13.0,0.0,0.0,0.0,0.10704575646445913,LOW
1201138,107763,50,16,7.0,9,1.0,8,0,0,50,1.0,9.0,0.0,0.0,0.0,0.22283670018694457,MEDIUM
1856433,107764,8,8,12.0,1,1.0,1,0,0,8,1.0,1.0,0.0,0.0,0.0,0.21346470458225575,MEDIUM
794267,107765,21,17,16.0,25,0.56,14,0,0,21,0.56,25.0,0.0,0.0,0.0,0.31219146146213983,HIGH
2683177,107766,4,23,30.0,19,0.4736842105263157,6,0,0,4,0.4736842105263157,19.0,0.0,0.0,0.0,0.15499134213466625,LOW
1436726,107767,9,11,4.0,10,0.8,4,0,0,9,0.8,10.0,0.0,0.0,0.0,0.1278518083348389,LOW
3344227,107768,5,16,30.0,13,0.2307692307692307,6,0,0,5,0.2307692307692307,13.0,0.0,0.0,0.0,0.09231052576001353,LOW
2244309,107770,10,15,6.0,3,1.0,3,0,0,10,1.0,3.0,0.0,0.0,0.0,0.08840462338248567,LOW
1646216,107771,14,11,30.0,6,1.0,6,0,0,14,1.0,6.0,0.0,0.0,0.0,0.13990836924247285,LOW
1046774,107772,7,22,30.0,11,0.9090909090909092,5,0,0,7,0.9090909090909092,11.0,0.0,0.0,0.0,0.15506142102352083,LOW
1684106,107773,9,9,9.0,16,0.5,11,0,0,9,0.5,16.0,0.0,0.0,0.0,0.06929903953980476,LOW
3120862,107775,21,16,13.0,6,0.8333333333333334,5,0,0,21,0.8333333333333334,6.0,0.0,0.0,0.0,0.06300806873287945,LOW
2235784,107776,13,8,6.0,3,0.6666666666666666,1,0,0,13,0.6666666666666666,3.0,0.0,0.0,0.0,0.18160050227907765,MEDIUM
1128486,107778,6,12,6.0,1,1.0,1,0,0,6,1.0,1.0,0.0,0.0,0.0,0.22653756360000776,MEDIUM
1821336,107780,20,17,9.0,3,0.6666666666666666,2,0,0,20,0.6666666666666666,3.0,0.0,0.0,0.0,0.15404538711375848,LOW
1245736,107782,8,17,0.0,5,1.0,5,0,0,8,1.0,5.0,0.0,0.0,0.0,0.2198565894158485,MEDIUM
7386,107787,23,15,28.0,25,0.24,17,0,0,23,0.24,25.0,0.0,0.0,0.0,0.48742492163408835,HIGH
506436,107788,6,13,30.0,33,0.303030303030303,19,0,0,6,0.303030303030303,33.0,0.0,0.0,0.0,0.49871201691414624,CRITICAL
2150955,107789,24,14,8.0,12,0.9166666666666666,10,0,0,24,0.9166666666666666,12.0,0.0,0.0,0.0,0.13776224419816396,LOW
1311284,107790,8,20,3.0,5,0.4,5,0,0,8,0.4,5.0,0.0,0.0,0.0,0.13493236304246958,LOW
2663124,107794,12,13,2.0,29,0.2413793103448276,15,0,0,12,0.2413793103448276,29.0,0.0,0.0,0.0,0.5293202750457101,CRITICAL
906951,107795,52,11,6.0,9,1.0,5,0,0,52,1.0,9.0,0.0,0.0,0.0,0.2142949179545096,MEDIUM
3313484,107796,5,12,13.0,9,0.5555555555555556,8,0,0,5,0.5555555555555556,9.0,0.0,0.0,0.0,0.03345620857229026,LOW
2302721,107799,6,17,10.0,9,0.3333333333333333,7,0,0,6,0.3333333333333333,9.0,0.0,0.0,0.0,0.07389144674918258,LOW
2261478,107800,6,21,13.0,11,0.2727272727272727,9,0,0,6,0.2727272727272727,11.0,0.0,0.0,0.0,0.09643775316996395,LOW
1385088,107801,69,12,7.0,14,0.8571428571428571,9,0,0,69,0.8571428571428571,14.0,0.0,0.0,0.0,0.2975904233252632,HIGH
1960098,107803,4,11,30.0,16,0.125,11,0,0,4,0.125,16.0,0.0,0.0,0.0,0.21570228213699794,MEDIUM
1754364,107804,5,10,30.0,11,0.5454545454545454,10,0,0,5,0.5454545454545454,11.0,0.0,0.0,0.0,0.05172321770609434,LOW
2133560,107805,11,17,30.0,4,1.0,4,0,0,11,1.0,4.0,0.0,0.0,0.0,0.11538044240689671,LOW
617445,107806,5,17,30.0,22,0.4090909090909091,18,0,0,5,0.4090909090909091,22.0,0.0,0.0,0.0,0.26238520215653527,MEDIUM
2862789,107807,46,11,2.0,10,1.0,5,0,0,46,1.0,10.0,0.0,0.0,0.0,0.23015936392353387,MEDIUM
