order_id,user_id,order_number,order_hour_of_day,days_since_prior_order,cart_size,reorder_rate,unique_departments,order_hour_anomaly,is_first_order,user_total_orders,user_avg_reorder,user_avg_cart,cart_deviation,reorder_deviation,days_deviation
3243941,73358,82,19,6.0,3,1.0,3,0,0,82,1.0,3.0,0.0,0.0,0.0
2694204,73359,18,8,4.0,19,0.6842105263157895,12,0,0,18,0.6842105263157895,19.0,0.0,0.0,0.0
781274,73362,4,18,30.0,25,0.08,18,0,0,4,0.08,25.0,0.0,0.0,0.0
1180822,73363,24,19,1.0,21,0.2857142857142857,10,0,0,24,0.2857142857142857,21.0,0.0,0.0,0.0
3148215,73365,4,13,30.0,14,0.2857142857142857,10,0,0,4,0.2857142857142857,14.0,0.0,0.0,0.0
3090019,73366,30,16,30.0,9,0.6666666666666666,8,0,0,30,0.6666666666666666,9.0,0.0,0.0,0.0
3413423,73368,4,15,2.0,2,0.0,2,0,0,4,0.0,2.0,0.0,0.0,0.0
918117,73370,9,13,16.0,8,0.875,5,0,0,9,0.875,8.0,0.0,0.0,0.0
385910,73372,8,11,8.0,11,0.5454545454545454,10,0,0,8,0.5454545454545454,11.0,0.0,0.0,0.0
3201667,73376,15,14,18.0,8,0.625,7,0,0,15,0.625,8.0,0.0,0.0,0.0
3394988,73377,4,10,22.0,3,0.6666666666666666,2,0,0,4,0.6666666666666666,3.0,0.0,0.0,0.0
2557014,73378,4,10,7.0,9,0.4444444444444444,8,0,0,4,0.4444444444444444,9.0,0.0,0.0,0.0
1649266,73380,23,10,17.0,3,1.0,1,0,0,23,1.0,3.0,0.0,0.0,0.0
1543701,73383,28,16,7.0,8,0.625,5,0,0,28,0.625,8.0,0.0,0.0,0.0
3306656,73384,14,13,20.0,25,0.84,17,0,0,14,0.84,25.0,0.0,0.0,0.0
637839,73385,10,20,30.0,2,1.0,2,0,0,10,1.0,2.0,0.0,0.0,0.0
2234294,73386,4,16,30.0,10,0.1,7,0,0,4,0.1,10.0,0.0,0.0,0.0
1721946,73387,11,19,5.0,12,0.3333333333333333,9,0,0,11,0.3333333333333333,12.0,0.0,0.0,0.0
3059004,73388,15,10,12.0,16,0.4375,10,0,0,15,0.4375,16.0,0.0,0.0,0.0
1899724,73389,4,18,6.0,4,0.25,3,0,0,4,0.25,4.0,0.0,0.0,0.0
803213,73392,5,7,5.0,2,0.5,2,0,0,5,0.5,2.0,0.0,0.0,0.0
2748388,73393,8,19,22.0,15,0.06666666666666667,12,0,0,8,0.06666666666666667,15.0,0.0,0.0,0.0
1008206,73394,67,16,1.0,5,0.4,4,0,0,67,0.4,5.0,0.0,0.0,0.0
834006,73395,8,14,30.0,1,1.0,1,0,0,8,1.0,1.0,0.0,0.0,0.0
3223730,73396,18,14,6.0,7,0.7142857142857143,6,0,0,18,0.7142857142857143,7.0,0.0,0.0,0.0
1042133,73397,7,14,30.0,21,0.3333333333333333,16,0,0,7,0.3333333333333333,21.0,0.0,0.0,0.0
1145167,73399,47,12,8.0,12,0.75,10,0,0,47,0.75,12.0,0.0,0.0,0.0
2378533,73400,10,7,7.0,5,0.8,3,0,0,10,0.8,5.0,0.0,0.0,0.0
325058,73402,58,21,2.0,8,0.625,6,0,0,58,0.625,8.0,0.0,0.0,0.0
298350,73403,5,8,4.0,23,0.6086956521739131,13,0,0,5,0.6086956521739131,23.0,0.0,0.0,0.0
897616,73404,5,14,30.0,6,0.3333333333333333,4,0,0,5,0.3333333333333333,6.0,0.0,0.0,0.0
1666201,73405,30,12,21.0,12,0.8333333333333334,7,0,0,30,0.8333333333333334,12.0,0.0,0.0,0.0
3243148,73406,26,22,24.0,13,0.7692307692307693,7,0,0,26,0.7692307692307693,13.0,0.0,0.0,0.0
1006208,73407,4,13,16.0,18,0.8888888888888888,15,0,0,4,0.8888888888888888,18.0,0.0,0.0,0.0
3092775,73408,6,12,30.0,1,0.0,1,0,0,6,0.0,1.0,0.0,0.0,0.0
1002244,73409,7,13,30.0,10,0.3,9,0,0,7,0.3,10.0,0.0,0.0,0.0
2896484,73410,40,16,2.0,2,1.0,2,0,0,40,1.0,2.0,0.0,0.0,0.0
2076379,73412,43,19,6.0,8,1.0,5,0,0,43,1.0,8.0,0.0,0.0,0.0
995278,73413,4,15,5.0,12,0.25,7,0,0,4,0.25,12.0,0.0,0.0,0.0
656633,73414,29,15,6.0,11,0.9090909090909091,7,0,0,29,0.9090909090909091,11.0,0.0,0.0,0.0
1430218,73416,4,14,30.0,3,0.3333333333333333,3,0,0,4,0.3333333333333333,3.0,0.0,0.0,0.0
1490922,73418,13,14,13.0,8,0.875,7,0,0,13,0.875,8.0,0.0,0.0,0.0
1469650,73419,70,13,1.0,1,1.0,1,0,0,70,1.0,1.0,0.0,0.0,0.0
2559025,73421,76,21,9.0,7,1.0,4,0,0,76,1.0,7.0,0.0,0.0,0.0
813328,73422,88,13,1.0,6,0.8333333333333334,5,0,0,88,0.8333333333333334,6.0,0.0,0.0,0.0
130639,73423,4,18,20.0,5,0.4,3,0,0,4,0.4,5.0,0.0,0.0,0.0
2962991,73424,16,21,0.0,5,0.8,3,0,0,16,0.8,5.0,0.0,0.0,0.0
3177351,73425,12,14,30.0,13,0.38461538461538464,9,0,0,12,0.38461538461538464,13.0,0.0,0.0,0.0
1432650,73426,17,11,4.0,1,1.0,1,0,0,17,1.0,1.0,0.0,0.0,0.0
2661734,73429,83,14,3.0,8,0.875,7,0,0,83,0.875,8.0,0.0,0.0,0.0
2135934,73432,24,14,30.0,1,0.0,1,0,0,24,0.0,1.0,0.0,0.0,0.0
1233826,73434,8,9,14.0,18,0.6666666666666666,9,0,0,8,0.6666666666666666,18.0,0.0,0.0,0.0
29964,73435,21,14,3.0,8,0.375,8,0,0,21,0.375,8.0,0.0,0.0,0.0
2131063,73437,12,16,30.0,6,0.8333333333333334,5,0,0,12,0.8333333333333334,6.0,0.0,0.0,0.0
3098576,73439,31,12,2.0,10,1.0,8,0,0,31,1.0,10.0,0.0,0.0,0.0
3005636,73440,27,13,4.0,8,0.5,6,0,0,27,0.5,8.0,0.0,0.0,0.0
1125151,73441,9,16,30.0,8,0.0,2,0,0,9,0.0,8.0,0.0,0.0,0.0
2649941,73442,5,17,30.0,10,0.7,8,0,0,5,0.7,10.0,0.0,0.0,0.0
1424286,73443,15,12,30.0,11,0.45454545454545453,8,0,0,15,0.45454545454545453,11.0,0.0,0.0,0.0
552718,73444,7,18,13.0,13,0.46153846153846156,13,0,0,7,0.46153846153846156,13.0,0.0,0.0,0.0
3108462,73446,8,15,30.0,1,0.0,1,0,0,8,0.0,1.0,0.0,0.0,0.0
787539,73447,12,11,30.0,12,0.5,9,0,0,12,0.5,12.0,0.0,0.0,0.0
1328282,73448,38,16,6.0,11,1.0,8,0,0,38,1.0,11.0,0.0,0.0,0.0
116231,73449,42,13,4.0,9,0.6666666666666666,8,0,0,42,0.6666666666666666,9.0,0.0,0.0,0.0
2650153,73451,8,10,15.0,4,1.0,2,0,0,8,1.0,4.0,0.0,0.0,0.0
423596,73452,16,14,3.0,7,0.14285714285714285,6,0,0,16,0.14285714285714285,7.0,0.0,0.0,0.0
693378,73454,23,17,9.0,1,1.0,1,0,0,23,1.0,1.0,0.0,0.0,0.0
3390703,73455,11,0,12.0,18,0.2777777777777778,13,0,0,11,0.2777777777777778,18.0,0.0,0.0,0.0
542590,73456,21,11,6.0,27,0.37037037037037035,15,0,0,21,0.37037037037037035,27.0,0.0,0.0,0.0
3001258,73457,37,11,14.0,14,0.7857142857142857,11,0,0,37,0.7857142857142857,14.0,0.0,0.0,0.0
3225193,73458,5,17,30.0,3,0.0,2,0,0,5,0.0,3.0,0.0,0.0,0.0
3377513,73459,35,14,29.0,40,0.55,28,0,0,35,0.55,40.0,0.0,0.0,0.0
2371416,73460,5,16,30.0,4,0.25,3,0,0,5,0.25,4.0,0.0,0.0,0.0
1918827,73462,8,15,30.0,3,0.6666666666666666,3,0,0,8,0.6666666666666666,3.0,0.0,0.0,0.0
36642,73463,23,10,8.0,17,0.7058823529411765,14,0,0,23,0.7058823529411765,17.0,0.0,0.0,0.0
2403327,73465,11,14,18.0,18,0.8888888888888888,13,0,0,11,0.8888888888888888,18.0,0.0,0.0,0.0
281729,73466,39,10,6.0,6,0.5,5,0,0,39,0.5,6.0,0.0,0.0,0.0
2023898,73467,7,14,30.0,6,0.5,6,0,0,7,0.5,6.0,0.0,0.0,0.0
493997,73468,6,9,8.0,2,0.5,2,0,0,6,0.5,2.0,0.0,0.0,0.0
3150774,73471,13,19,30.0,14,0.9285714285714286,12,0,0,13,0.9285714285714286,14.0,0.0,0.0,0.0
2408761,73472,11,13,3.0,8,0.0,2,0,0,11,0.0,8.0,0.0,0.0,0.0
2931120,73473,10,7,30.0,8,0.375,6,0,0,10,0.375,8.0,0.0,0.0,0.0
3414195,73474,16,18,15.0,7,0.8571428571428571,6,0,0,16,0.8571428571428571,7.0,0.0,0.0,0.0
1817677,73475,22,16,16.0,4,0.75,4,0,0,22,0.75,4.0,0.0,0.0,0.0
2829030,73476,6,16,3.0,8,0.0,7,0,0,6,0.0,8.0,0.0,0.0,0.0
860048,73477,71,14,1.0,17,1.0,13,0,0,71,1.0,17.0,0.0,0.0,0.0
1335965,73478,43,10,4.0,10,0.7,7,0,0,43,0.7,10.0,0.0,0.0,0.0
2866341,73479,8,13,4.0,8,0.0,7,0,0,8,0.0,8.0,0.0,0.0,0.0
1054224,73481,4,21,30.0,8,0.5,8,0,0,4,0.5,8.0,0.0,0.0,0.0
1143766,73482,33,18,12.0,1,1.0,1,0,0,33,1.0,1.0,0.0,0.0,0.0
2415615,73483,5,10,6.0,19,0.3157894736842105,15,0,0,5,0.3157894736842105,19.0,0.0,0.0,0.0
2305064,73486,44,22,4.0,7,0.7142857142857143,6,0,0,44,0.7142857142857143,7.0,0.0,0.0,0.0
3185048,73488,6,13,30.0,14,0.21428571428571427,6,0,0,6,0.21428571428571427,14.0,0.0,0.0,0.0
85703,73489,10,15,22.0,6,0.8333333333333334,6,0,0,10,0.8333333333333334,6.0,0.0,0.0,0.0
3218768,73490,23,19,16.0,8,0.75,8,0,0,23,0.75,8.0,0.0,0.0,0.0
2428592,73491,22,10,13.0,11,0.2727272727272727,9,0,0,22,0.2727272727272727,11.0,0.0,0.0,0.0
3121512,73492,6,22,30.0,3,0.0,3,0,0,6,0.0,3.0,0.0,0.0,0.0
3321901,73496,27,11,8.0,23,0.6086956521739131,13,0,0,27,0.6086956521739131,23.0,0.0,0.0,0.0
28227,73498,17,17,30.0,6,0.8333333333333334,6,0,0,17,0.8333333333333334,6.0,0.0,0.0,0.0
1286613,73499,8,17,30.0,1,1.0,1,0,0,8,1.0,1.0,0.0,0.0,0.0
2452445,73500,19,9,7.0,11,0.6363636363636364,9,0,0,19,0.6363636363636364,11.0,0.0,0.0,0.0
3154593,73501,41,16,6.0,22,1.0,9,0,0,41,1.0,22.0,0.0,0.0,0.0
1071160,73503,38,0,7.0,8,0.5,6,0,0,38,0.5,8.0,0.0,0.0,0.0
2429973,73504,7,18,14.0,2,1.0,1,0,0,7,1.0,2.0,0.0,0.0,0.0
876988,73505,54,10,4.0,16,0.625,9,0,0,54,0.625,16.0,0.0,0.0,0.0
3043681,73506,59,18,2.0,7,0.5714285714285714,4,0,0,59,0.5714285714285714,7.0,0.0,0.0,0.0
2095831,73507,10,21,20.0,8,0.75,6,0,0,10,0.75,8.0,0.0,0.0,0.0
261768,73509,4,18,14.0,13,0.6153846153846154,6,0,0,4,0.6153846153846154,13.0,0.0,0.0,0.0
2050261,73510,28,17,10.0,1,1.0,1,0,0,28,1.0,1.0,0.0,0.0,0.0
676223,73511,6,14,22.0,18,0.3888888888888889,11,0,0,6,0.3888888888888889,18.0,0.0,0.0,0.0
998015,73513,14,9,30.0,2,1.0,2,0,0,14,1.0,2.0,0.0,0.0,0.0
3182710,73514,22,14,7.0,6,0.16666666666666666,5,0,0,22,0.16666666666666666,6.0,0.0,0.0,0.0
1541343,73515,5,19,0.0,3,0.3333333333333333,3,0,0,5,0.3333333333333333,3.0,0.0,0.0,0.0
111325,73516,38,12,9.0,28,0.5,14,0,0,38,0.5,28.0,0.0,0.0,0.0
2938592,73517,24,15,30.0,12,0.5833333333333334,7,0,0,24,0.5833333333333334,12.0,0.0,0.0,0.0
3176792,73518,6,11,30.0,20,0.25,16,0,0,6,0.25,20.0,0.0,0.0,0.0
2007182,73519,10,14,10.0,25,0.52,11,0,0,10,0.52,25.0,0.0,0.0,0.0
1342389,73520,22,16,11.0,8,1.0,7,0,0,22,1.0,8.0,0.0,0.0,0.0
336530,73521,10,15,13.0,10,0.9,8,0,0,10,0.9,10.0,0.0,0.0,0.0
1533647,73523,13,9,28.0,3,0.3333333333333333,2,0,0,13,0.3333333333333333,3.0,0.0,0.0,0.0
2358149,73526,11,15,7.0,35,0.8857142857142857,12,0,0,11,0.8857142857142857,35.0,0.0,0.0,0.0
2993896,73528,11,15,0.0,8,0.75,7,0,0,11,0.75,8.0,0.0,0.0,0.0
2577121,73530,4,17,30.0,11,0.18181818181818182,10,0,0,4,0.18181818181818182,11.0,0.0,0.0,0.0
3164360,73531,25,20,5.0,23,0.5217391304347826,13,0,0,25,0.5217391304347826,23.0,0.0,0.0,0.0
1186825,73534,11,13,30.0,5,1.0,4,0,0,11,1.0,5.0,0.0,0.0,0.0
2184611,73535,5,9,12.0,11,0.18181818181818182,7,0,0,5,0.18181818181818182,11.0,0.0,0.0,0.0
594126,73538,4,4,25.0,23,0.5652173913043478,17,1,0,4,0.5652173913043478,23.0,0.0,0.0,0.0
1317709,73539,4,19,13.0,9,0.2222222222222222,7,0,0,4,0.2222222222222222,9.0,0.0,0.0,0.0
1763899,73540,35,18,5.0,2,1.0,2,0,0,35,1.0,2.0,0.0,0.0,0.0
3191972,73542,100,8,6.0,18,0.9444444444444444,13,0,0,100,0.9444444444444444,18.0,0.0,0.0,0.0
1933492,73543,10,19,30.0,10,0.3,6,0,0,10,0.3,10.0,0.0,0.0,0.0
170240,73544,37,22,1.0,5,1.0,4,0,0,37,1.0,5.0,0.0,0.0,0.0
3216871,73545,84,11,1.0,9,0.8888888888888888,3,0,0,84,0.8888888888888888,9.0,0.0,0.0,0.0
98105,73547,14,11,30.0,8,1.0,5,0,0,14,1.0,8.0,0.0,0.0,0.0
3300368,73548,7,12,15.0,13,0.6153846153846154,6,0,0,7,0.6153846153846154,13.0,0.0,0.0,0.0
1796831,73550,10,14,1.0,3,0.0,3,0,0,10,0.0,3.0,0.0,0.0,0.0
229177,73552,16,19,30.0,6,0.6666666666666666,6,0,0,16,0.6666666666666666,6.0,0.0,0.0,0.0
2495539,73553,27,19,8.0,21,0.8095238095238095,15,0,0,27,0.8095238095238095,21.0,0.0,0.0,0.0
3012318,73554,5,9,11.0,25,0.32,14,0,0,5,0.32,25.0,0.0,0.0,0.0
2264166,73555,7,9,8.0,20,0.2,7,0,0,7,0.2,20.0,0.0,0.0,0.0
3343022,73557,40,15,27.0,14,0.5,11,0,0,40,0.5,14.0,0.0,0.0,0.0
3371147,73558,14,13,7.0,4,1.0,3,0,0,14,1.0,4.0,0.0,0.0,0.0
1679373,73561,5,17,26.0,15,0.6,10,0,0,5,0.6,15.0,0.0,0.0,0.0
91649,73562,5,18,30.0,6,0.16666666666666666,6,0,0,5,0.16666666666666666,6.0,0.0,0.0,0.0
865560,73563,9,15,6.0,2,1.0,2,0,0,9,1.0,2.0,0.0,0.0,0.0
3345952,73565,4,11,21.0,11,0.36363636363636365,6,0,0,4,0.36363636363636365,11.0,0.0,0.0,0.0
1719160,73566,16,17,12.0,16,0.5625,12,0,0,16,0.5625,16.0,0.0,0.0,0.0
846537,73567,35,10,3.0,6,0.6666666666666666,5,0,0,35,0.6666666666666666,6.0,0.0,0.0,0.0
227262,73568,12,10,30.0,7,1.0,7,0,0,12,1.0,7.0,0.0,0.0,0.0
912231,73570,11,17,13.0,13,0.46153846153846156,8,0,0,11,0.46153846153846156,13.0,0.0,0.0,0.0
1455739,73571,91,16,5.0,7,0.8571428571428571,6,0,0,91,0.8571428571428571,7.0,0.0,0.0,0.0
2777487,73575,10,10,11.0,8,0.75,7,0,0,10,0.75,8.0,0.0,0.0,0.0
1871607,73577,10,12,30.0,10,0.8,4,0,0,10,0.8,10.0,0.0,0.0,0.0
15430,73578,5,14,17.0,7,0.5714285714285714,7,0,0,5,0.5714285714285714,7.0,0.0,0.0,0.0
3324948,73579,15,18,17.0,4,0.5,4,0,0,15,0.5,4.0,0.0,0.0,0.0
2245407,73580,5,18,28.0,10,0.6,7,0,0,5,0.6,10.0,0.0,0.0,0.0
2635113,73581,55,16,5.0,12,0.75,11,0,0,55,0.75,12.0,0.0,0.0,0.0
1861522,73582,37,15,5.0,2,1.0,2,0,0,37,1.0,2.0,0.0,0.0,0.0
573272,73583,9,5,11.0,9,0.4444444444444444,8,1,0,9,0.4444444444444444,9.0,0.0,0.0,0.0
2907714,73584,10,20,10.0,18,0.7777777777777778,14,0,0,10,0.7777777777777778,18.0,0.0,0.0,0.0
2729542,73586,8,23,30.0,4,0.5,4,0,0,8,0.5,4.0,0.0,0.0,0.0
3117461,73588,10,8,16.0,10,0.5,2,0,0,10,0.5,10.0,0.0,0.0,0.0
2648808,73589,15,20,30.0,7,1.0,6,0,0,15,1.0,7.0,0.0,0.0,0.0
504517,73590,19,17,30.0,5,0.6,5,0,0,19,0.6,5.0,0.0,0.0,0.0
3002517,73591,4,21,21.0,18,0.2777777777777778,15,0,0,4,0.2777777777777778,18.0,0.0,0.0,0.0
2642667,73592,6,18,25.0,9,0.3333333333333333,8,0,0,6,0.3333333333333333,9.0,0.0,0.0,0.0
3284106,73594,15,8,30.0,6,0.8333333333333334,5,0,0,15,0.8333333333333334,6.0,0.0,0.0,0.0
468523,73595,13,11,30.0,8,1.0,7,0,0,13,1.0,8.0,0.0,0.0,0.0
1666262,73596,72,18,2.0,7,0.7142857142857143,5,0,0,72,0.7142857142857143,7.0,0.0,0.0,0.0
1481295,73598,17,2,20.0,21,0.47619047619047616,12,1,0,17,0.47619047619047616,21.0,0.0,0.0,0.0
3174686,73601,15,11,21.0,7,0.5714285714285714,5,0,0,15,0.5714285714285714,7.0,0.0,0.0,0.0
151239,73602,5,10,30.0,11,0.36363636363636365,9,0,0,5,0.36363636363636365,11.0,0.0,0.0,0.0
565667,73603,13,11,30.0,22,0.5,12,0,0,13,0.5,22.0,0.0,0.0,0.0
3298360,73604,31,16,21.0,3,1.0,3,0,0,31,1.0,3.0,0.0,0.0,0.0
1900640,73605,6,12,5.0,4,0.25,4,0,0,6,0.25,4.0,0.0,0.0,0.0
474271,73606,22,7,26.0,16,1.0,10,0,0,22,1.0,16.0,0.0,0.0,0.0
2979250,73610,15,16,23.0,14,0.5714285714285714,13,0,0,15,0.5714285714285714,14.0,0.0,0.0,0.0
2022901,73614,4,13,12.0,12,0.5833333333333334,4,0,0,4,0.5833333333333334,12.0,0.0,0.0,0.0
2511558,73615,5,10,30.0,11,0.18181818181818182,9,0,0,5,0.18181818181818182,11.0,0.0,0.0,0.0
2134877,73619,6,8,17.0,22,0.6363636363636364,17,0,0,6,0.6363636363636364,22.0,0.0,0.0,0.0
2032923,73621,11,6,7.0,1,1.0,1,0,0,11,1.0,1.0,0.0,0.0,0.0
1033831,73622,7,8,9.0,24,0.625,17,0,0,7,0.625,24.0,0.0,0.0,0.0
3253729,73623,7,16,30.0,16,0.0625,10,0,0,7,0.0625,16.0,0.0,0.0,0.0
376137,73626,13,9,7.0,7,0.7142857142857143,6,0,0,13,0.7142857142857143,7.0,0.0,0.0,0.0
105138,73627,13,11,3.0,7,0.5714285714285714,5,0,0,13,0.5714285714285714,7.0,0.0,0.0,0.0
1073171,73628,19,11,9.0,8,0.5,6,0,0,19,0.5,8.0,0.0,0.0,0.0
1929354,73630,21,10,12.0,11,0.7272727272727273,8,0,0,21,0.7272727272727273,11.0,0.0,0.0,0.0
394128,73631,4,14,8.0,10,0.4,9,0,0,4,0.4,10.0,0.0,0.0,0.0
283893,73634,11,9,30.0,3,0.3333333333333333,2,0,0,11,0.3333333333333333,3.0,0.0,0.0,0.0
2580997,73636,42,7,7.0,33,0.9090909090909091,15,0,0,42,0.9090909090909091,33.0,0.0,0.0,0.0
2277056,73638,23,10,2.0,6,0.3333333333333333,6,0,0,23,0.3333333333333333,6.0,0.0,0.0,0.0
1341630,73640,5,18,8.0,8,0.375,7,0,0,5,0.375,8.0,0.0,0.0,0.0
2390204,73641,8,17,30.0,12,0.4166666666666667,10,0,0,8,0.4166666666666667,12.0,0.0,0.0,0.0
1998073,73644,13,12,24.0,10,0.4,8,0,0,13,0.4,10.0,0.0,0.0,0.0
508770,73645,100,12,1.0,5,1.0,3,0,0,100,1.0,5.0,0.0,0.0,0.0
2538042,73646,21,22,9.0,5,1.0,5,0,0,21,1.0,5.0,0.0,0.0,0.0
2922583,73647,4,15,18.0,12,0.25,7,0,0,4,0.25,12.0,0.0,0.0,0.0
828606,73649,34,15,29.0,18,0.5555555555555556,8,0,0,34,0.5555555555555556,18.0,0.0,0.0,0.0
2758870,73651,7,13,29.0,4,0.0,3,0,0,7,0.0,4.0,0.0,0.0,0.0
2706028,73652,15,14,20.0,11,0.8181818181818182,11,0,0,15,0.8181818181818182,11.0,0.0,0.0,0.0
1809651,73653,6,15,30.0,5,0.2,4,0,0,6,0.2,5.0,0.0,0.0,0.0
666849,73654,63,15,4.0,6,0.3333333333333333,6,0,0,63,0.3333333333333333,6.0,0.0,0.0,0.0
2071385,73655,6,20,21.0,3,0.0,3,0,0,6,0.0,3.0,0.0,0.0,0.0
3194654,73656,5,13,9.0,11,0.18181818181818182,8,0,0,5,0.18181818181818182,11.0,0.0,0.0,0.0
1830763,73657,15,17,9.0,8,0.625,3,0,0,15,0.625,8.0,0.0,0.0,0.0
2524984,73658,4,14,4.0,6,0.16666666666666666,4,0,0,4,0.16666666666666666,6.0,0.0,0.0,0.0
1555080,73659,6,17,24.0,5,0.6,5,0,0,6,0.6,5.0,0.0,0.0,0.0
2231883,73660,6,8,5.0,8,0.75,5,0,0,6,0.75,8.0,0.0,0.0,0.0
2663461,73661,11,14,30.0,8,0.5,8,0,0,11,0.5,8.0,0.0,0.0,0.0
1477036,73663,44,13,6.0,6,0.3333333333333333,4,0,0,44,0.3333333333333333,6.0,0.0,0.0,0.0
1806222,73665,24,8,5.0,2,1.0,2,0,0,24,1.0,2.0,0.0,0.0,0.0
1284352,73666,8,18,8.0,4,0.75,4,0,0,8,0.75,4.0,0.0,0.0,0.0
358085,73667,68,11,2.0,13,0.8461538461538461,11,0,0,68,0.8461538461538461,13.0,0.0,0.0,0.0
1986162,73668,15,20,9.0,12,0.75,8,0,0,15,0.75,12.0,0.0,0.0,0.0
1117477,73670,42,14,24.0,18,0.7777777777777778,12,0,0,42,0.7777777777777778,18.0,0.0,0.0,0.0
1189542,73671,5,14,30.0,19,0.631578947368421,16,0,0,5,0.631578947368421,19.0,0.0,0.0,0.0
3086952,73672,6,17,30.0,2,1.0,2,0,0,6,1.0,2.0,0.0,0.0,0.0
1257790,73674,18,8,5.0,15,1.0,12,0,0,18,1.0,15.0,0.0,0.0,0.0
2696479,73676,100,12,4.0,13,0.9230769230769231,10,0,0,100,0.9230769230769231,13.0,0.0,0.0,0.0
401825,73677,45,10,11.0,5,1.0,3,0,0,45,1.0,5.0,0.0,0.0,0.0
3001060,73679,13,14,17.0,1,1.0,1,0,0,13,1.0,1.0,0.0,0.0,0.0
723664,73680,13,13,27.0,8,0.5,7,0,0,13,0.5,8.0,0.0,0.0,0.0
1954875,73682,5,12,30.0,9,0.4444444444444444,7,0,0,5,0.4444444444444444,9.0,0.0,0.0,0.0
916920,73683,23,6,7.0,9,0.8888888888888888,7,0,0,23,0.8888888888888888,9.0,0.0,0.0,0.0
1232205,73686,47,16,22.0,13,0.6923076923076923,8,0,0,47,0.6923076923076923,13.0,0.0,0.0,0.0
388401,73687,11,15,12.0,7,0.8571428571428571,6,0,0,11,0.8571428571428571,7.0,0.0,0.0,0.0
2268445,73688,8,16,30.0,12,0.25,8,0,0,8,0.25,12.0,0.0,0.0,0.0
180733,73689,43,22,7.0,8,0.75,6,0,0,43,0.75,8.0,0.0,0.0,0.0
248194,73692,79,16,1.0,10,1.0,6,0,0,79,1.0,10.0,0.0,0.0,0.0
1613786,73693,10,10,3.0,8,0.5,7,0,0,10,0.5,8.0,0.0,0.0,0.0
669595,73694,17,9,19.0,5,0.8,5,0,0,17,0.8,5.0,0.0,0.0,0.0
2774881,73698,15,10,14.0,3,0.0,3,0,0,15,0.0,3.0,0.0,0.0,0.0
89348,73701,13,9,30.0,11,0.09090909090909091,8,0,0,13,0.09090909090909091,11.0,0.0,0.0,0.0
212035,73702,22,14,19.0,15,0.5333333333333333,9,0,0,22,0.5333333333333333,15.0,0.0,0.0,0.0
1475397,73703,11,12,30.0,6,0.6666666666666666,5,0,0,11,0.6666666666666666,6.0,0.0,0.0,0.0
756800,73704,10,15,30.0,5,0.0,4,0,0,10,0.0,5.0,0.0,0.0,0.0
225290,73706,4,9,15.0,4,0.75,4,0,0,4,0.75,4.0,0.0,0.0,0.0
1966953,73711,8,10,14.0,4,0.25,4,0,0,8,0.25,4.0,0.0,0.0,0.0
2935157,73712,20,14,6.0,10,0.7,5,0,0,20,0.7,10.0,0.0,0.0,0.0
2328728,73713,52,15,7.0,1,1.0,1,0,0,52,1.0,1.0,0.0,0.0,0.0
771965,73714,12,14,19.0,6,0.5,6,0,0,12,0.5,6.0,0.0,0.0,0.0
829939,73715,6,15,27.0,9,0.7777777777777778,7,0,0,6,0.7777777777777778,9.0,0.0,0.0,0.0
473085,73716,15,19,2.0,3,0.3333333333333333,3,0,0,15,0.3333333333333333,3.0,0.0,0.0,0.0
2027980,73719,85,13,1.0,5,1.0,2,0,0,85,1.0,5.0,0.0,0.0,0.0
1483410,73720,4,8,30.0,2,1.0,2,0,0,4,1.0,2.0,0.0,0.0,0.0
1956072,73721,5,9,2.0,5,0.2,4,0,0,5,0.2,5.0,0.0,0.0,0.0
732431,73722,4,18,16.0,1,0.0,1,0,0,4,0.0,1.0,0.0,0.0,0.0
2086681,73724,4,14,30.0,15,0.2,11,0,0,4,0.2,15.0,0.0,0.0,0.0
2939505,73725,16,17,30.0,5,0.2,5,0,0,16,0.2,5.0,0.0,0.0,0.0
2706538,73728,27,8,30.0,8,0.5,6,0,0,27,0.5,8.0,0.0,0.0,0.0
1075874,73732,9,13,4.0,5,0.2,5,0,0,9,0.2,5.0,0.0,0.0,0.0
1176779,73733,4,19,30.0,2,1.0,2,0,0,4,1.0,2.0,0.0,0.0,0.0
504178,73734,16,12,6.0,16,0.8125,9,0,0,16,0.8125,16.0,0.0,0.0,0.0
84448,73736,22,9,30.0,14,0.5,11,0,0,22,0.5,14.0,0.0,0.0,0.0
2979540,73737,21,15,7.0,18,0.8888888888888888,12,0,0,21,0.8888888888888888,18.0,0.0,0.0,0.0
2574159,73741,38,7,5.0,3,0.6666666666666666,2,0,0,38,0.6666666666666666,3.0,0.0,0.0,0.0
454029,73743,7,20,30.0,8,0.875,7,0,0,7,0.875,8.0,0.0,0.0,0.0
2276565,73744,29,19,4.0,5,0.8,5,0,0,29,0.8,5.0,0.0,0.0,0.0
522285,73745,4,23,5.0,1,1.0,1,0,0,4,1.0,1.0,0.0,0.0,0.0
1713091,73751,11,15,17.0,12,0.75,9,0,0,11,0.75,12.0,0.0,0.0,0.0
909063,73752,14,14,30.0,8,0.875,5,0,0,14,0.875,8.0,0.0,0.0,0.0
601274,73758,7,0,6.0,2,1.0,2,0,0,7,1.0,2.0,0.0,0.0,0.0
